dataset,policy_id,method,seed,round,labeled_count,labeled_ratio,mean_dsc_fg
mmwhs_ct,P2,BALD,1000,1,89,0.0202,0.6558679146878654
mmwhs_ct,P2,BALD,1000,2,177,0.0401,0.7004735571509791
mmwhs_ct,P2,BALD,1000,3,309,0.0701,0.8246952968221445
mmwhs_ct,P2,BALD,1000,4,441,0.1,0.8359302366797098
mmwhs_ct,P2,BALD,1000,5,662,0.1501,0.8502454100766114
mmwhs_ct,P2,BALD,1000,6,882,0.2,0.8471779726381832
mmwhs_ct,P2,BALD,2000,0,44,0.0101,0.5781860926561582
mmwhs_ct,P2,BALD,2000,1,88,0.0201,0.7256775237669432
mmwhs_ct,P2,BALD,2000,2,175,0.0401,0.7584260887559388
mmwhs_ct,P2,BALD,2000,3,306,0.07,0.7403221573919837
mmwhs_ct,P2,BALD,2000,4,437,0.1,0.8194178545382664
mmwhs_ct,P2,BALD,2000,5,656,0.1501,0.8578830670109991
mmwhs_ct,P2,BALD,2000,6,874,0.2,0.8752228776594492
mmwhs_ct,P2,BALD,3000,0,45,0.0101,0.5547074942460642
mmwhs_ct,P2,BALD,3000,1,90,0.0202,0.7095160876537059
mmwhs_ct,P2,BALD,3000,2,179,0.0402,0.8112445538863978
mmwhs_ct,P2,BALD,3000,3,312,0.0701,0.8629288552576359
mmwhs_ct,P2,BALD,3000,4,446,0.1002,0.8655569724106676
mmwhs_ct,P2,BALD,3000,5,668,0.15,0.8777752443655746
mmwhs_ct,P2,BALD,3000,6,891,0.2001,0.8871778719522752
mmwhs_ct,P3,CoreSet,1000,0,45,0.0102,0.5980992583995915
mmwhs_ct,P3,CoreSet,1000,1,89,0.0202,0.6465806378568423
mmwhs_ct,P3,CoreSet,1000,2,177,0.0401,0.6792924787022573
mmwhs_ct,P3,CoreSet,1000,3,309,0.0701,0.7546549674099917
mmwhs_ct,P3,CoreSet,1000,4,441,0.1,0.8006754565893104
mmwhs_ct,P3,CoreSet,1000,5,662,0.1501,0.8063857376829103
mmwhs_ct,P3,CoreSet,1000,6,882,0.2,0.8564575511289068
mmwhs_ct,P3,CoreSet,2000,0,44,0.0101,0.5781860926561582
mmwhs_ct,P3,CoreSet,2000,1,88,0.0201,0.5806032537572562
mmwhs_ct,P3,CoreSet,2000,2,175,0.0401,0.5861000785612335
mmwhs_ct,P3,CoreSet,2000,3,306,0.07,0.7835806005575239
mmwhs_ct,P3,CoreSet,2000,4,437,0.1,0.7725231197595486
mmwhs_ct,P3,CoreSet,2000,5,656,0.1501,0.8381220811066368
mmwhs_ct,P3,CoreSet,2000,6,874,0.2,0.8632217547935294
mmwhs_ct,P3,CoreSet,3000,0,45,0.0101,0.5547074942460642
mmwhs_ct,P3,CoreSet,3000,1,90,0.0202,0.5817000183860114
mmwhs_ct,P3,CoreSet,3000,2,179,0.0402,0.6574844324424268
mmwhs_ct,P3,CoreSet,3000,3,312,0.0701,0.7553572186758178
mmwhs_ct,P3,CoreSet,3000,4,446,0.1002,0.8197982233614222
mmwhs_ct,P3,CoreSet,3000,5,668,0.15,0.854652269135464
mmwhs_ct,P3,CoreSet,3000,6,891,0.2001,0.8587523066529131
mmwhs_ct,P4,BADGE,1000,0,45,0.0102,0.5980992583995915
mmwhs_ct,P4,BADGE,1000,1,89,0.0202,0.6720796850656958
mmwhs_ct,P4,BADGE,1000,2,177,0.0401,0.8008156429702056
mmwhs_ct,P4,BADGE,1000,3,309,0.0701,0.8270997885929057
mmwhs_ct,P4,BADGE,1000,4,441,0.1,0.8577486685373024
mmwhs_ct,P4,BADGE,1000,5,662,0.1501,0.876724726366759
mmwhs_ct,P4,BADGE,1000,6,882,0.2,0.8707133722735784
mmwhs_ct,P4,BADGE,2000,0,44,0.0101,0.5781860926561582
mmwhs_ct,P4,BADGE,2000,1,88,0.0201,0.6959613825955989
mmwhs_ct,P4,BADGE,2000,2,175,0.0401,0.7979279548348791
mmwhs_ct,P4,BADGE,2000,3,306,0.07,0.8475370942757542
mmwhs_ct,P4,BADGE,2000,4,437,0.1,0.8633180806398633
mmwhs_ct,P4,BADGE,2000,5,656,0.1501,0.8635150858889555
mmwhs_ct,P4,BADGE,2000,6,874,0.2,0.8765906129033744
mmwhs_ct,P4,BADGE,3000,0,45,0.0101,0.5547074942460642
mmwhs_ct,P4,BADGE,3000,1,90,0.0202,0.6994002723316516
mmwhs_ct,P4,BADGE,3000,2,179,0.0402,0.8048365515225034
mmwhs_ct,P4,BADGE,3000,3,312,0.0701,0.8548244693363646
mmwhs_ct,P4,BADGE,3000,4,446,0.1002,0.8900123968733636
mmwhs_ct,P4,BADGE,3000,5,668,0.15,0.8868627151485863
mmwhs_ct,P4,BADGE,3000,6,891,0.2001,0.8916323667304623
mmwhs_ct,P5,Ent+Core,1000,0,45,0.0102,0.5980992583995915
mmwhs_ct,P5,Ent+Core,1000,1,89,0.0202,0.6569189670841559
mmwhs_ct,P5,Ent+Core,1000,2,177,0.0401,0.7671284484910595
mmwhs_ct,P5,Ent+Core,1000,3,309,0.0701,0.8631620821103597
mmwhs_ct,P5,Ent+Core,1000,4,441,0.1,0.8204038098300637
mmwhs_ct,P5,Ent+Core,1000,5,662,0.1501,0.8876639213958856
mmwhs_ct,P5,Ent+Core,1000,6,882,0.2,0.8696483320141463
mmwhs_ct,P5,Ent+Core,2000,0,44,0.0101,0.5781860926561582
mmwhs_ct,P5,Ent+Core,2000,1,88,0.0201,0.7156293802173935
mmwhs_ct,P5,Ent+Core,2000,2,175,0.0401,0.8348371502719084
mmwhs_ct,P5,Ent+Core,2000,3,306,0.07,0.8679513661597866
mmwhs_ct,P5,Ent+Core,2000,4,437,0.1,0.8851242990071447
mmwhs_ct,P5,Ent+Core,2000,5,656,0.1501,0.8851765896924378
mmwhs_ct,P5,Ent+Core,2000,6,874,0.2,0.8846407952871074
mmwhs_ct,P5,Ent+Core,3000,0,45,0.0101,0.5547074942460642
mmwhs_ct,P5,Ent+Core,3000,1,90,0.0202,0.705579671071613
mmwhs_ct,P5,Ent+Core,3000,2,179,0.0402,0.7873579691266501
mmwhs_ct,P5,Ent+Core,3000,3,312,0.0701,0.8835250925334321
mmwhs_ct,P5,Ent+Core,3000,4,446,0.1002,0.8680158222981981
mmwhs_ct,P5,Ent+Core,3000,5,668,0.15,0.8936870137102333
mmwhs_ct,P5,Ent+Core,3000,6,891,0.2001,0.8865653559157591
mmwhs_ct,P6,SelUnc,1000,0,45,0.0102,0.5980992583995915
mmwhs_ct,P6,SelUnc,1000,1,89,0.0202,0.6325372613458272
mmwhs_ct,P6,SelUnc,1000,2,177,0.0401,0.692987255050353
mmwhs_ct,P6,SelUnc,1000,3,309,0.0701,0.7796797696095981
mmwhs_ct,P6,SelUnc,1000,4,441,0.1,0.8058288870007545
mmwhs_ct,P6,SelUnc,1000,5,662,0.1501,0.8344242373731833
mmwhs_ct,P6,SelUnc,1000,6,882,0.2,0.8130228323816279
mmwhs_ct,P6,SelUnc,2000,0,44,0.0101,0.5781860926561582
mmwhs_ct,P6,SelUnc,2000,1,88,0.0201,0.5263132628871423
mmwhs_ct,P6,SelUnc,2000,2,175,0.0401,0.5986949904286375
mmwhs_ct,P6,SelUnc,2000,3,306,0.07,0.7488833685680164
mmwhs_ct,P6,SelUnc,2000,4,437,0.1,0.7350367767031497
mmwhs_ct,P6,SelUnc,2000,5,656,0.1501,0.7995976931712269
mmwhs_ct,P6,SelUnc,2000,6,874,0.2,0.8411339328854174
mmwhs_ct,P6,SelUnc,3000,0,45,0.0101,0.5547074942460642
mmwhs_ct,P6,SelUnc,3000,1,90,0.0202,0.5559986862045062
mmwhs_ct,P6,SelUnc,3000,2,179,0.0402,0.6876334826194214
mmwhs_ct,P6,SelUnc,3000,3,312,0.0701,0.7807482006512975
mmwhs_ct,P6,SelUnc,3000,4,446,0.1002,0.7772595477340655
mmwhs_ct,P6,SelUnc,3000,5,668,0.15,0.8339286793422452
mmwhs_ct,P6,SelUnc,3000,6,891,0.2001,0.8689974103793361
mmwhs_ct,P7,SAM-Core,1000,0,45,0.0102,0.5980992583995915
mmwhs_ct,P7,SAM-Core,1000,1,89,0.0202,0.6954599235640372
mmwhs_ct,P7,SAM-Core,1000,2,177,0.0401,0.7404782354490042
mmwhs_ct,P7,SAM-Core,1000,3,309,0.0701,0.8218471782987872
mmwhs_ct,P7,SAM-Core,1000,4,441,0.1,0.8001596275534656
mmwhs_ct,P7,SAM-Core,1000,5,662,0.1501,0.8019853842060548
mmwhs_ct,P7,SAM-Core,1000,6,882,0.2,0.86407915629455
mmwhs_ct,P7,SAM-Core,2000,0,44,0.0101,0.5781860926561582
mmwhs_ct,P7,SAM-Core,2000,1,88,0.0201,0.6508977953014081
mmwhs_ct,P7,SAM-Core,2000,2,175,0.0401,0.7520835941901926
mmwhs_ct,P7,SAM-Core,2000,3,306,0.07,0.8338474670293968
mmwhs_ct,P7,SAM-Core,2000,4,437,0.1,0.852803066604025
mmwhs_ct,P7,SAM-Core,2000,5,656,0.1501,0.8742977986592971
mmwhs_ct,P7,SAM-Core,2000,6,874,0.2,0.8896842165018573
mmwhs_ct,P7,SAM-Core,3000,0,45,0.0101,0.5547074942460642
mmwhs_ct,P7,SAM-Core,3000,1,90,0.0202,0.6037848991637921
mmwhs_ct,P7,SAM-Core,3000,2,179,0.0402,0.7359349504824281
mmwhs_ct,P7,SAM-Core,3000,3,312,0.0701,0.8453986728994293
mmwhs_ct,P7,SAM-Core,3000,4,446,0.1002,0.8455121273122326
mmwhs_ct,P7,SAM-Core,3000,5,668,0.15,0.8752436690933103
mmwhs_ct,P7,SAM-Core,3000,6,891,0.2001,0.8838727566029352
mmwhs_ct,P8,TypiClust,1000,0,45,0.0102,0.5980992583995915
mmwhs_ct,P8,TypiClust,1000,1,89,0.0202,0.7102192707593115
mmwhs_ct,P8,TypiClust,1000,2,177,0.0401,0.7320566775526922
mmwhs_ct,P8,TypiClust,1000,3,309,0.0701,0.7950884789361755
mmwhs_ct,P8,TypiClust,1000,4,441,0.1,0.8198591519322638
mmwhs_ct,P8,TypiClust,1000,5,662,0.1501,0.8663146034784486
mmwhs_ct,P8,TypiClust,1000,6,882,0.2,0.835167259000415
mmwhs_ct,P8,TypiClust,2000,0,44,0.0101,0.5781860926561582
mmwhs_ct,P8,TypiClust,2000,1,88,0.0201,0.6835818135651056
mmwhs_ct,P8,TypiClust,2000,2,175,0.0401,0.7580336005952041
mmwhs_ct,P8,TypiClust,2000,3,306,0.07,0.8138733936702582
mmwhs_ct,P8,TypiClust,2000,4,437,0.1,0.834886031269454
mmwhs_ct,P8,TypiClust,2000,5,656,0.1501,0.8445603390342349
mmwhs_ct,P8,TypiClust,2000,6,874,0.2,0.7760800839544258
mmwhs_ct,P8,TypiClust,3000,0,45,0.0101,0.5547074942460642
mmwhs_ct,P8,TypiClust,3000,1,90,0.0202,0.6563164231867478
mmwhs_ct,P8,TypiClust,3000,2,179,0.0402,0.7846576739747487
mmwhs_ct,P8,TypiClust,3000,3,312,0.0701,0.843029577354565
mmwhs_ct,P8,TypiClust,3000,4,446,0.1002,0.8303079315765806
mmwhs_ct,P8,TypiClust,3000,5,668,0.15,0.844209098287843
mmwhs_ct,P8,TypiClust,3000,6,891,0.2001,0.8470788973689122
mmwhs_ct,P9,PAAL,1000,0,45,0.0102,0.5980992583995915
mmwhs_ct,P9,PAAL,1000,1,89,0.0202,0.4883147371090096
mmwhs_ct,P9,PAAL,1000,2,177,0.0401,0.6692094067640303
mmwhs_ct,P9,PAAL,1000,3,309,0.0701,0.7249831455651998
mmwhs_ct,P9,PAAL,1000,4,441,0.1,0.7479533939031161
mmwhs_ct,P9,PAAL,1000,5,662,0.1501,0.7984272847963015
mmwhs_ct,P9,PAAL,1000,6,882,0.2,0.7888646916634593
mmwhs_ct,P9,PAAL,2000,0,44,0.0101,0.5781860926561582
mmwhs_ct,P9,PAAL,2000,1,88,0.0201,0.5508081264958582
mmwhs_ct,P9,PAAL,2000,2,175,0.0401,0.5437314883509163
mmwhs_ct,P9,PAAL,2000,3,306,0.07,0.6585814691439466
mmwhs_ct,P9,PAAL,2000,4,437,0.1,0.6998771452316509
mmwhs_ct,P9,PAAL,2000,5,656,0.1501,0.7753489985140455
mmwhs_ct,P9,PAAL,2000,6,874,0.2,0.7741603726238092
mmwhs_ct,P9,PAAL,3000,0,45,0.0101,0.5547074942460642
mmwhs_ct,P9,PAAL,3000,1,90,0.0202,0.5957100807133034
mmwhs_ct,P9,PAAL,3000,2,179,0.0402,0.6091713667849006
mmwhs_ct,P9,PAAL,3000,3,312,0.0701,0.7509380564512297
mmwhs_ct,P9,PAAL,3000,4,446,0.1002,0.7612758595796878
mmwhs_ct,P9,PAAL,3000,5,668,0.15,0.7457050342274907
mmwhs_ct,P9,PAAL,3000,6,891,0.2001,0.8033834531128122
msd_task03_liver,P0,Random,1000,0,25,0.01,0.4082293377176942
msd_task03_liver,P0,Random,1000,1,50,0.02,0.4789754701148014
msd_task03_liver,P0,Random,1000,2,100,0.04,0.5172044901179305
msd_task03_liver,P0,Random,1000,3,176,0.0704,0.5521533555573904
msd_task03_liver,P0,Random,1000,4,250,0.1,0.5626544564169088
msd_task03_liver,P0,Random,1000,5,375,0.15,0.5680923867620539
msd_task03_liver,P0,Random,1000,6,500,0.2,0.5956533222221233
msd_task03_liver,P0,Random,2000,0,25,0.01,0.501418555371169
msd_task03_liver,P0,Random,2000,1,50,0.02,0.5278540288277708
msd_task03_liver,P0,Random,2000,2,100,0.04,0.5326810537572509
msd_task03_liver,P0,Random,2000,3,176,0.0704,0.5722676324023054
msd_task03_liver,P0,Random,2000,4,250,0.1,0.5696948512954436
msd_task03_liver,P0,Random,2000,5,375,0.15,0.5770756638403307
msd_task03_liver,P0,Random,2000,6,500,0.2,0.5714227420330833
msd_task03_liver,P0,Random,3000,0,25,0.01,0.4819549085553431
msd_task03_liver,P0,Random,3000,1,50,0.02,0.465139868028553
msd_task03_liver,P0,Random,3000,2,100,0.04,0.5155403075811859
msd_task03_liver,P0,Random,3000,3,176,0.0704,0.5322320171736057
msd_task03_liver,P0,Random,3000,4,250,0.1,0.5165906917016898
msd_task03_liver,P0,Random,3000,5,375,0.15,0.5444636570890314
msd_task03_liver,P0,Random,3000,6,500,0.2,0.5586246086487333
msd_task03_liver,P1,Entropy,1000,0,25,0.01,0.4082293377176942
msd_task03_liver,P1,Entropy,1000,1,50,0.02,0.4582830177831345
msd_task03_liver,P1,Entropy,1000,2,100,0.04,0.534298865387176
msd_task03_liver,P1,Entropy,1000,3,176,0.0704,0.523412881512534
msd_task03_liver,P1,Entropy,1000,4,250,0.1,0.5796821786445402
msd_task03_liver,P1,Entropy,1000,5,375,0.15,0.5487802609349895
msd_task03_liver,P1,Entropy,1000,6,500,0.2,0.5975797420850475
msd_task03_liver,P1,Entropy,2000,0,25,0.01,0.501418555371169
msd_task03_liver,P1,Entropy,2000,1,50,0.02,0.48460177410000765
msd_task03_liver,P1,Entropy,2000,2,100,0.04,0.5203154003095896
msd_task03_liver,P1,Entropy,2000,3,176,0.0704,0.5549404386506747
msd_task03_liver,P1,Entropy,2000,4,250,0.1,0.5308519435223595
msd_task03_liver,P1,Entropy,2000,5,375,0.15,0.5574265538024744
msd_task03_liver,P1,Entropy,2000,6,500,0.2,0.5854118422659883
msd_task03_liver,P1,Entropy,3000,0,25,0.01,0.4819549085553431
msd_task03_liver,P1,Entropy,3000,1,50,0.02,0.5091328835090558
msd_task03_liver,P1,Entropy,3000,2,100,0.04,0.485214571510345
msd_task03_liver,P1,Entropy,3000,3,176,0.0704,0.5260914034635258
msd_task03_liver,P1,Entropy,3000,4,250,0.1,0.5293196601412823
msd_task03_liver,P1,Entropy,3000,5,375,0.15,0.5374826842275273
msd_task03_liver,P1,Entropy,3000,6,500,0.2,0.542960734835293
msd_task03_liver,P2,BALD,1000,0,25,0.01,0.4082293377176942
msd_task03_liver,P2,BALD,1000,1,50,0.02,0.4930704513849293
msd_task03_liver,P2,BALD,1000,2,100,0.04,0.519702706862392
msd_task03_liver,P2,BALD,1000,3,176,0.0704,0.5051763849888948
msd_task03_liver,P2,BALD,1000,4,250,0.1,0.5541015018903226
msd_task03_liver,P2,BALD,1000,5,375,0.15,0.5893186235184603
msd_task03_liver,P2,BALD,1000,6,500,0.2,0.5984246492926133
msd_task03_liver,P2,BALD,2000,0,25,0.01,0.501418555371169
msd_task03_liver,P2,BALD,2000,1,50,0.02,0.5057330068866183
msd_task03_liver,P2,BALD,2000,2,100,0.04,0.5139298941364596
msd_task03_liver,P2,BALD,2000,3,176,0.0704,0.5597716897551998
msd_task03_liver,P2,BALD,2000,4,250,0.1,0.5523147260361155
msd_task03_liver,P2,BALD,2000,5,375,0.15,0.5588702622859175
msd_task03_liver,P2,BALD,2000,6,500,0.2,0.5798902149773026
msd_task03_liver,P2,BALD,3000,0,25,0.01,0.4819549085553431
msd_task03_liver,P2,BALD,3000,1,50,0.02,0.4999445422566479
msd_task03_liver,P2,BALD,3000,2,100,0.04,0.5040570917968551
msd_task03_liver,P2,BALD,3000,3,176,0.0704,0.532774054108986
msd_task03_liver,P2,BALD,3000,4,250,0.1,0.5051460192989421
msd_task03_liver,P2,BALD,3000,5,375,0.15,0.5532329999839655
msd_task03_liver,P2,BALD,3000,6,500,0.2,0.5646058199770928
msd_task03_liver,P3,CoreSet,1000,0,25,0.01,0.4082293377176942
msd_task03_liver,P3,CoreSet,1000,1,50,0.02,0.437979090929692
msd_task03_liver,P3,CoreSet,1000,2,100,0.04,0.47660735283844224
msd_task03_liver,P3,CoreSet,1000,3,176,0.0704,0.43583333843515076
msd_task03_liver,P3,CoreSet,1000,4,250,0.1,0.538083616983831
msd_task03_liver,P3,CoreSet,1000,5,375,0.15,0.5491479911858709
msd_task03_liver,P3,CoreSet,1000,6,500,0.2,0.5892254145657226
msd_task03_liver,P3,CoreSet,2000,0,25,0.01,0.501418555371169
msd_task03_liver,P3,CoreSet,2000,1,50,0.02,0.47947997234258893
msd_task03_liver,P3,CoreSet,2000,2,100,0.04,0.5169001792076412
msd_task03_liver,P3,CoreSet,2000,3,176,0.0704,0.5449648702254405
msd_task03_liver,P3,CoreSet,2000,4,250,0.1,0.5488232152053146
msd_task03_liver,P3,CoreSet,2000,5,375,0.15,0.5277511814727293
msd_task03_liver,P3,CoreSet,2000,6,500,0.2,0.529442802714691
msd_task03_liver,P3,CoreSet,3000,0,25,0.01,0.4819549085553431
msd_task03_liver,P3,CoreSet,3000,1,50,0.02,0.5053896348852469
msd_task03_liver,P3,CoreSet,3000,2,100,0.04,0.49488090325257184
msd_task03_liver,P3,CoreSet,3000,3,176,0.0704,0.5115288632182875
msd_task03_liver,P3,CoreSet,3000,4,250,0.1,0.505559906217348
msd_task03_liver,P3,CoreSet,3000,5,375,0.15,0.5328577508190809
msd_task03_liver,P3,CoreSet,3000,6,500,0.2,0.525714940607425
msd_task03_liver,P4,BADGE,1000,0,25,0.01,0.4082293377176942
msd_task03_liver,P4,BADGE,1000,1,50,0.02,0.47591122575016037
msd_task03_liver,P4,BADGE,1000,2,100,0.04,0.5271720856592164
msd_task03_liver,P4,BADGE,1000,3,176,0.0704,0.5700123295814685
msd_task03_liver,P4,BADGE,1000,4,250,0.1,0.5286313341192419
msd_task03_liver,P4,BADGE,1000,5,375,0.15,0.5605240661540459
msd_task03_liver,P4,BADGE,1000,6,500,0.2,0.6359634086855845
msd_task03_liver,P4,BADGE,2000,0,25,0.01,0.501418555371169
msd_task03_liver,P4,BADGE,2000,1,50,0.02,0.5046906555502114
msd_task03_liver,P4,BADGE,2000,2,100,0.04,0.5472441972709886
msd_task03_liver,P4,BADGE,2000,3,176,0.0704,0.5705236153601971
msd_task03_liver,P4,BADGE,2000,4,250,0.1,0.5827177216598559
msd_task03_liver,P4,BADGE,2000,5,375,0.15,0.5910264431922284
msd_task03_liver,P4,BADGE,2000,6,500,0.2,0.5855857940176299
msd_task03_liver,P4,BADGE,3000,0,25,0.01,0.4819549085553431
msd_task03_liver,P4,BADGE,3000,1,50,0.02,0.4841718373121806
msd_task03_liver,P4,BADGE,3000,2,100,0.04,0.5299077522472061
msd_task03_liver,P4,BADGE,3000,3,176,0.0704,0.5315145632766523
msd_task03_liver,P4,BADGE,3000,4,250,0.1,0.5559330477937666
msd_task03_liver,P4,BADGE,3000,5,375,0.15,0.5649490326935391
msd_task03_liver,P4,BADGE,3000,6,500,0.2,0.5464816710111512
msd_task03_liver,P5,Ent+Core,1000,0,25,0.01,0.4082293377176942
msd_task03_liver,P5,Ent+Core,1000,1,50,0.02,0.4629726998215187
msd_task03_liver,P5,Ent+Core,1000,2,100,0.04,0.5373073720793383
msd_task03_liver,P5,Ent+Core,1000,3,176,0.0704,0.5045298632646976
msd_task03_liver,P5,Ent+Core,1000,4,250,0.1,0.5688607646108012
msd_task03_liver,P5,Ent+Core,1000,5,375,0.15,0.5596599054762462
msd_task03_liver,P5,Ent+Core,1000,6,500,0.2,0.5573311707921025
msd_task03_liver,P5,Ent+Core,2000,0,25,0.01,0.501418555371169
msd_task03_liver,P5,Ent+Core,2000,1,50,0.02,0.5211483773316754
msd_task03_liver,P5,Ent+Core,2000,2,100,0.04,0.5042325043294115
msd_task03_liver,P5,Ent+Core,2000,3,176,0.0704,0.5511914993328074
msd_task03_liver,P5,Ent+Core,2000,4,250,0.1,0.5716252218735918
msd_task03_liver,P5,Ent+Core,2000,5,375,0.15,0.5857754739166542
msd_task03_liver,P5,Ent+Core,2000,6,500,0.2,0.5807404116003613
msd_task03_liver,P5,Ent+Core,3000,0,25,0.01,0.4819549085553431
msd_task03_liver,P5,Ent+Core,3000,1,50,0.02,0.49599545397685463
msd_task03_liver,P5,Ent+Core,3000,2,100,0.04,0.5258887465677097
msd_task03_liver,P5,Ent+Core,3000,3,176,0.0704,0.5054139377030699
msd_task03_liver,P5,Ent+Core,3000,4,250,0.1,0.5383012364361602
msd_task03_liver,P5,Ent+Core,3000,5,375,0.15,0.5397938805767897
msd_task03_liver,P5,Ent+Core,3000,6,500,0.2,0.560733451378872
msd_task03_liver,P6,SelUnc,1000,0,25,0.01,0.4082293377176942
msd_task03_liver,P6,SelUnc,1000,1,50,0.02,0.4663932106931858
msd_task03_liver,P6,SelUnc,1000,2,100,0.04,0.45564517421111855
msd_task03_liver,P6,SelUnc,1000,3,176,0.0704,0.47709646187087723
msd_task03_liver,P6,SelUnc,1000,4,250,0.1,0.4985401125690217
msd_task03_liver,P6,SelUnc,1000,5,375,0.15,0.5095932275347036
msd_task03_liver,P6,SelUnc,1000,6,500,0.2,0.534803646207228
msd_task03_liver,P6,SelUnc,2000,0,25,0.01,0.501418555371169
msd_task03_liver,P6,SelUnc,2000,1,50,0.02,0.4472566995621985
msd_task03_liver,P6,SelUnc,2000,2,100,0.04,0.5248988395416792
msd_task03_liver,P6,SelUnc,2000,3,176,0.0704,0.5381232848821343
msd_task03_liver,P6,SelUnc,2000,4,250,0.1,0.5537200200015782
msd_task03_liver,P6,SelUnc,2000,5,375,0.15,0.5560804508015693
msd_task03_liver,P6,SelUnc,2000,6,500,0.2,0.5491079999551395
msd_task03_liver,P6,SelUnc,3000,0,25,0.01,0.4819549085553431
msd_task03_liver,P6,SelUnc,3000,1,50,0.02,0.48823507351505296
msd_task03_liver,P6,SelUnc,3000,2,100,0.04,0.4916474838085284
msd_task03_liver,P6,SelUnc,3000,3,176,0.0704,0.5147986050961212
msd_task03_liver,P6,SelUnc,3000,4,250,0.1,0.5199844210539744
msd_task03_liver,P6,SelUnc,3000,5,375,0.15,0.519900405312607
msd_task03_liver,P6,SelUnc,3000,6,500,0.2,0.5444432863933202
msd_task03_liver,P7,SAM-Core,1000,0,25,0.01,0.4082293377176942
msd_task03_liver,P7,SAM-Core,1000,1,50,0.02,0.40884950009148663
msd_task03_liver,P7,SAM-Core,1000,2,100,0.04,0.48408847334735455
msd_task03_liver,P7,SAM-Core,1000,3,176,0.0704,0.5141754569178851
msd_task03_liver,P7,SAM-Core,1000,4,250,0.1,0.5322352856808457
msd_task03_liver,P7,SAM-Core,1000,5,375,0.15,0.5776348001157067
msd_task03_liver,P7,SAM-Core,1000,6,500,0.2,0.5398853766184744
msd_task03_liver,P7,SAM-Core,2000,0,25,0.01,0.501418555371169
msd_task03_liver,P7,SAM-Core,2000,1,50,0.02,0.5184268444401691
msd_task03_liver,P7,SAM-Core,2000,2,100,0.04,0.5506281002840008
msd_task03_liver,P7,SAM-Core,2000,3,176,0.0704,0.5830266143421272
msd_task03_liver,P7,SAM-Core,2000,4,250,0.1,0.5805901389831797
msd_task03_liver,P7,SAM-Core,2000,5,375,0.15,0.6038478769947787
msd_task03_liver,P7,SAM-Core,2000,6,500,0.2,0.5930085081668465
msd_task03_liver,P7,SAM-Core,3000,0,25,0.01,0.4819549085553431
msd_task03_liver,P7,SAM-Core,3000,1,50,0.02,0.426015278376577
msd_task03_liver,P7,SAM-Core,3000,2,100,0.04,0.5105904145999374
msd_task03_liver,P7,SAM-Core,3000,3,176,0.0704,0.5241078567751789
msd_task03_liver,P7,SAM-Core,3000,4,250,0.1,0.5291907836509607
msd_task03_liver,P7,SAM-Core,3000,5,375,0.15,0.5369495475054517
msd_task03_liver,P7,SAM-Core,3000,6,500,0.2,0.5516278688488495
msd_task03_liver,P8,TypiClust,1000,0,25,0.01,0.4082293377176942
msd_task03_liver,P8,TypiClust,1000,1,50,0.02,0.4959273811926467
msd_task03_liver,P8,TypiClust,1000,2,100,0.04,0.5326632510261345
msd_task03_liver,P8,TypiClust,1000,3,176,0.0704,0.5499085786661927
msd_task03_liver,P8,TypiClust,1000,4,250,0.1,0.5738836799223234
msd_task03_liver,P8,TypiClust,1000,5,375,0.15,0.5794765221253253
msd_task03_liver,P8,TypiClust,1000,6,500,0.2,0.6123032106687218
msd_task03_liver,P8,TypiClust,2000,0,25,0.01,0.501418555371169
msd_task03_liver,P8,TypiClust,2000,1,50,0.02,0.507446900444681
msd_task03_liver,P8,TypiClust,2000,2,100,0.04,0.5541048822412533
msd_task03_liver,P8,TypiClust,2000,3,176,0.0704,0.5847665769724788
msd_task03_liver,P8,TypiClust,2000,4,250,0.1,0.5914476932741163
msd_task03_liver,P8,TypiClust,2000,5,375,0.15,0.5612281025895002
msd_task03_liver,P8,TypiClust,2000,6,500,0.2,0.5910345469068558
msd_task03_liver,P8,TypiClust,3000,0,25,0.01,0.4819549085553431
msd_task03_liver,P8,TypiClust,3000,1,50,0.02,0.4976219375738959
msd_task03_liver,P8,TypiClust,3000,2,100,0.04,0.5261931422359419
msd_task03_liver,P8,TypiClust,3000,3,176,0.0704,0.5454509806910732
msd_task03_liver,P8,TypiClust,3000,4,250,0.1,0.5447144000045293
msd_task03_liver,P8,TypiClust,3000,5,375,0.15,0.5499462314149478
msd_task03_liver,P8,TypiClust,3000,6,500,0.2,0.5435367573114491
msd_task03_liver,P9,PAAL,1000,0,25,0.01,0.4082293377176942
msd_task03_liver,P9,PAAL,1000,1,50,0.02,0.48155865605362413
msd_task03_liver,P9,PAAL,1000,2,100,0.04,0.39363596823276664
msd_task03_liver,P9,PAAL,1000,3,176,0.0704,0.52134869845701
msd_task03_liver,P9,PAAL,1000,4,250,0.1,0.48518396512036266
msd_task03_liver,P9,PAAL,1000,5,375,0.15,0.48369900965726026
msd_task03_liver,P9,PAAL,1000,6,500,0.2,0.49200696290700935
msd_task03_liver,P9,PAAL,2000,0,25,0.01,0.501418555371169
msd_task03_liver,P9,PAAL,2000,1,50,0.02,0.4750167404713578
msd_task03_liver,P9,PAAL,2000,2,100,0.04,0.4976963994898553
msd_task03_liver,P9,PAAL,2000,3,176,0.0704,0.5233680932236924
msd_task03_liver,P9,PAAL,2000,4,250,0.1,0.5423587350312816
